date,feature_index,NO2
2024-08-07 00:00:00+00:00,0,2.0856283754255855e-05
2024-08-08 00:00:00+00:00,0,1.186344070447376e-05
2024-08-09 00:00:00+00:00,0,9.666901405580575e-06
2024-08-10 00:00:00+00:00,0,7.470362106687389e-06
2024-08-11 00:00:00+00:00,0,1.833020845272889e-05
2024-08-12 00:00:00+00:00,0,2.919005479877039e-05
2024-08-13 00:00:00+00:00,0,4.004990114481189e-05
2024-08-14 00:00:00+00:00,0,2.2164014808367934e-05
2024-08-15 00:00:00+00:00,0,2.224749914603308e-05
2024-08-16 00:00:00+00:00,0,1.9465653167571872e-05
2024-08-17 00:00:00+00:00,0,2.084686275338754e-05
2024-08-18 00:00:00+00:00,0,2.936164128186647e-05
2024-08-19 00:00:00+00:00,0,4.66805649921298e-05
2024-08-20 00:00:00+00:00,0,2.404891529295128e-05
2024-08-21 00:00:00+00:00,0,1.5304731277865358e-05
2024-08-22 00:00:00+00:00,0,9.590447007212788e-05
2024-08-23 00:00:00+00:00,0,6.438671698560938e-05
2024-08-24 00:00:00+00:00,0,2.9672753953491338e-05
2024-08-25 00:00:00+00:00,0,2.903014228650136e-05
2024-08-26 00:00:00+00:00,0,2.838753061951138e-05
2024-08-27 00:00:00+00:00,0,3.09886563627515e-05
2024-08-28 00:00:00+00:00,0,2.825770843628561e-05
2024-08-29 00:00:00+00:00,0,2.5526760509819724e-05
2024-08-30 00:00:00+00:00,0,2.1012334400438704e-05
2024-08-31 00:00:00+00:00,0,2.5372275558765978e-05
2024-09-01 00:00:00+00:00,0,2.1434578229673207e-05
2024-09-02 00:00:00+00:00,0,5.4478514357469976e-05
2024-09-03 00:00:00+00:00,0,4.135430178090852e-05
2024-09-04 00:00:00+00:00,0,2.823008920434707e-05
2024-09-05 00:00:00+00:00,0,1.510587662778562e-05
2024-09-06 00:00:00+00:00,0,2.1846399249625392e-05
2024-09-07 00:00:00+00:00,0,7.076875590428244e-06
2024-09-08 00:00:00+00:00,0,2.2585423266718863e-05
2024-09-09 00:00:00+00:00,0,3.809397094300948e-05
2024-09-10 00:00:00+00:00,0,3.9031348933349364e-05
2024-09-11 00:00:00+00:00,0,3.9968726923689246e-05
2024-09-12 00:00:00+00:00,0,3.264254337409511e-05
2024-09-13 00:00:00+00:00,0,-9.471375051361974e-06
2024-09-14 00:00:00+00:00,0,2.887383743654937e-05
2024-09-15 00:00:00+00:00,0,3.788213871303015e-05
2024-09-16 00:00:00+00:00,0,2.8013634619128428e-05
2024-09-17 00:00:00+00:00,0,1.8145130525226705e-05
2024-09-18 00:00:00+00:00,0,3.4105807571904734e-05
2024-09-19 00:00:00+00:00,0,9.692757885204628e-05
2024-09-20 00:00:00+00:00,0,2.348420093767345e-05
2024-09-21 00:00:00+00:00,0,1.7868078430183232e-05
2024-09-22 00:00:00+00:00,0,2.2317495070941124e-05
2024-09-23 00:00:00+00:00,0,2.6766911711699017e-05
2024-09-24 00:00:00+00:00,0,3.121632835245691e-05
2024-09-25 00:00:00+00:00,0,4.500530849327333e-05
2024-09-26 00:00:00+00:00,0,6.609952833969146e-05
2024-09-27 00:00:00+00:00,0,4.995309791411273e-05
2024-09-28 00:00:00+00:00,0,5.082495044916868e-05
2024-09-29 00:00:00+00:00,0,5.169680298422463e-05
2024-09-30 00:00:00+00:00,0,5.256865551928058e-05
2024-10-01 00:00:00+00:00,0,5.344050805433653e-05
2024-10-02 00:00:00+00:00,0,4.9104585871516194e-05
2024-10-03 00:00:00+00:00,0,4.4768663688695855e-05
2024-10-04 00:00:00+00:00,0,4.043274150587552e-05
2024-10-05 00:00:00+00:00,0,3.6096819323055176e-05
2024-10-06 00:00:00+00:00,0,3.1760897140234844e-05
2024-10-07 00:00:00+00:00,0,2.7424974957414505e-05
2024-10-08 00:00:00+00:00,0,2.3089052774594165e-05
2024-10-09 00:00:00+00:00,0,2.370014954067301e-05
2024-10-10 00:00:00+00:00,0,2.431124630675185e-05
2024-10-11 00:00:00+00:00,0,2.890794833850426e-05
2024-10-12 00:00:00+00:00,0,3.350465037025666e-05
2024-10-13 00:00:00+00:00,0,3.810135240200907e-05
2024-10-14 00:00:00+00:00,0,4.176206130068749e-05
2024-10-15 00:00:00+00:00,0,1.9086635802523236e-05
2024-10-16 00:00:00+00:00,0,4.08909581892658e-05
2024-10-17 00:00:00+00:00,0,5.613065877696499e-05
2024-10-18 00:00:00+00:00,0,2.4662520445417613e-05
2024-10-19 00:00:00+00:00,0,2.497471032256726e-05
2024-10-20 00:00:00+00:00,0,2.528690019971691e-05
2024-10-21 00:00:00+00:00,0,2.559909007686656e-05
2024-10-22 00:00:00+00:00,0,2.591127995401621e-05
2024-10-23 00:00:00+00:00,0,2.6223469831165858e-05
2024-10-24 00:00:00+00:00,0,4.012650879303692e-05
2024-10-25 00:00:00+00:00,0,5.402954775490798e-05
2024-10-26 00:00:00+00:00,0,2.203255280619487e-05
2024-10-27 00:00:00+00:00,0,3.890772131853737e-05
2024-10-28 00:00:00+00:00,0,4.646086381399073e-05
2024-10-29 00:00:00+00:00,0,2.6188881747657437e-05
2024-10-30 00:00:00+00:00,0,3.263473081460688e-05
2024-10-31 00:00:00+00:00,0,3.908057988155633e-05
2024-11-01 00:00:00+00:00,0,2.1465922372954083e-05
2024-11-02 00:00:00+00:00,0,3.851264864351833e-06
2024-11-03 00:00:00+00:00,0,1.163900196843315e-05
2024-11-04 00:00:00+00:00,0,1.9426739072514465e-05
2024-11-05 00:00:00+00:00,0,2.721447617659578e-05
2024-11-06 00:00:00+00:00,0,3.50022132806771e-05
2024-11-07 00:00:00+00:00,0,4.278995038475841e-05
2024-11-08 00:00:00+00:00,0,4.212618422081085e-05
2024-11-09 00:00:00+00:00,0,4.146241805686329e-05
2024-11-10 00:00:00+00:00,0,4.0798651892915725e-05
2024-11-11 00:00:00+00:00,0,4.013488572896816e-05
2024-11-12 00:00:00+00:00,0,3.9471119565020606e-05
2024-11-13 00:00:00+00:00,0,3.8807353401073037e-05
2024-11-14 00:00:00+00:00,0,3.814358723712548e-05
2024-11-15 00:00:00+00:00,0,3.747982107317792e-05
2024-11-16 00:00:00+00:00,0,3.6816054909230355e-05
2024-11-17 00:00:00+00:00,0,3.615228874528279e-05
2024-11-18 00:00:00+00:00,0,3.548852258133523e-05
2024-11-19 00:00:00+00:00,0,3.482475641738767e-05
2024-11-20 00:00:00+00:00,0,3.4160990253440104e-05
2024-11-21 00:00:00+00:00,0,3.349722408949254e-05
2024-11-22 00:00:00+00:00,0,3.283345792554498e-05
2024-11-23 00:00:00+00:00,0,3.216969176159742e-05
2024-11-24 00:00:00+00:00,0,3.1505925597649854e-05
2024-11-25 00:00:00+00:00,0,3.08421594337023e-05
2024-11-26 00:00:00+00:00,0,3.0178393269754735e-05
2024-11-27 00:00:00+00:00,0,2.9514627105807172e-05
2024-11-28 00:00:00+00:00,0,2.885086094185961e-05
2024-11-29 00:00:00+00:00,0,2.8187094777912047e-05
2024-11-30 00:00:00+00:00,0,2.7523328613964484e-05
2024-12-01 00:00:00+00:00,0,2.685956245001692e-05
2024-12-02 00:00:00+00:00,0,2.6195796286069362e-05
2024-12-03 00:00:00+00:00,0,2.55320301221218e-05
2024-12-04 00:00:00+00:00,0,2.4891965949791487e-05
2024-12-05 00:00:00+00:00,0,2.4251901777461175e-05
2024-12-06 00:00:00+00:00,0,2.3611837605130862e-05
2024-12-07 00:00:00+00:00,0,2.297177343280055e-05
2024-12-08 00:00:00+00:00,0,2.2331709260470234e-05
2024-12-09 00:00:00+00:00,0,2.169164508813992e-05
2024-12-10 00:00:00+00:00,0,2.105158091580961e-05
2024-12-11 00:00:00+00:00,0,2.0411516743479297e-05
2024-12-12 00:00:00+00:00,0,1.9771452571148984e-05
2024-12-13 00:00:00+00:00,0,1.9131388398818672e-05
2024-12-14 00:00:00+00:00,0,2.1972879039822146e-05
2024-12-15 00:00:00+00:00,0,2.481436968082562e-05
2024-12-16 00:00:00+00:00,0,2.7655860321829095e-05
2024-12-17 00:00:00+00:00,0,3.049735096283257e-05
2024-12-18 00:00:00+00:00,0,3.3338841603836045e-05
2024-12-19 00:00:00+00:00,0,2.436032264085952e-05
2024-12-20 00:00:00+00:00,0,2.262022553622955e-05
2024-12-21 00:00:00+00:00,0,2.0880128431599587e-05
2024-12-22 00:00:00+00:00,0,1.914003132696962e-05
2024-12-23 00:00:00+00:00,0,1.7399934222339652e-05
2024-12-24 00:00:00+00:00,0,2.0270731814283256e-05
2024-12-25 00:00:00+00:00,0,2.3141529406226862e-05
2024-12-26 00:00:00+00:00,0,2.6012326998170465e-05
2024-12-27 00:00:00+00:00,0,2.7333823406176332e-05
2024-12-28 00:00:00+00:00,0,2.8655319814182196e-05
2024-12-29 00:00:00+00:00,0,2.9976816222188063e-05
2024-12-30 00:00:00+00:00,0,1.169918050436536e-05
2024-12-31 00:00:00+00:00,0,1.6921788983381703e-05
2025-01-01 00:00:00+00:00,0,2.2144397462398047e-05
2025-01-02 00:00:00+00:00,0,2.736700594141439e-05
2025-01-03 00:00:00+00:00,0,3.2589614420430735e-05
2025-01-04 00:00:00+00:00,0,3.068200688479313e-05
2025-01-05 00:00:00+00:00,0,2.8774399349155526e-05
2025-01-06 00:00:00+00:00,0,2.686679181351792e-05
2025-01-07 00:00:00+00:00,0,2.259979919472244e-05
2025-01-08 00:00:00+00:00,0,2.4651304556755352e-05
2025-01-09 00:00:00+00:00,0,2.6702809918788265e-05
2025-01-10 00:00:00+00:00,0,2.9792746317980345e-05
2025-01-11 00:00:00+00:00,0,3.288268271717243e-05
2025-01-12 00:00:00+00:00,0,3.340640172869566e-05
2025-01-13 00:00:00+00:00,0,3.3930120740218884e-05
2025-01-14 00:00:00+00:00,0,3.445383975174211e-05
2025-01-15 00:00:00+00:00,0,3.4977558763265347e-05
2025-01-16 00:00:00+00:00,0,3.5501277774788574e-05
2025-01-17 00:00:00+00:00,0,3.60249967863118e-05
2025-01-18 00:00:00+00:00,0,3.654871579783503e-05
2025-01-19 00:00:00+00:00,0,3.707243480935826e-05
2025-01-20 00:00:00+00:00,0,3.7596153820881485e-05
2025-01-21 00:00:00+00:00,0,3.811987283240471e-05
2025-01-22 00:00:00+00:00,0,3.864359184392794e-05
2025-01-23 00:00:00+00:00,0,3.9167310855451175e-05
2025-01-24 00:00:00+00:00,0,3.96910298669744e-05
2025-01-25 00:00:00+00:00,0,4.021474887849763e-05
2025-01-26 00:00:00+00:00,0,3.8594716746350365e-05
2025-01-27 00:00:00+00:00,0,3.697468461420309e-05
2025-01-28 00:00:00+00:00,0,3.5354652482055826e-05
2025-01-29 00:00:00+00:00,0,3.373462034990856e-05
2025-01-30 00:00:00+00:00,0,3.211458821776129e-05
2025-01-31 00:00:00+00:00,0,3.0494556085614022e-05
2025-02-01 00:00:00+00:00,0,2.8874523953466753e-05
2025-02-02 00:00:00+00:00,0,2.7254491821319483e-05
2025-02-03 00:00:00+00:00,0,2.5634459689172218e-05
2025-02-04 00:00:00+00:00,0,2.401442755702495e-05
2025-02-05 00:00:00+00:00,0,2.239439542487768e-05
2025-02-06 00:00:00+00:00,0,2.0774363292730413e-05
2025-02-07 00:00:00+00:00,0,1.9469667677185498e-05
2025-02-08 00:00:00+00:00,0,1.8164972061640583e-05
2025-02-09 00:00:00+00:00,0,2.6561373942968203e-05
2025-02-10 00:00:00+00:00,0,3.495777582429582e-05
2025-02-11 00:00:00+00:00,0,4.335417770562344e-05
2025-02-12 00:00:00+00:00,0,5.175057958695106e-05
2025-02-13 00:00:00+00:00,0,2.5712975912028924e-05
2025-02-14 00:00:00+00:00,0,2.360143480473198e-05
2025-02-15 00:00:00+00:00,0,2.148989369743504e-05
2025-02-16 00:00:00+00:00,0,3.2549021852901205e-05
2025-02-17 00:00:00+00:00,0,2.9428943889797665e-05
2025-02-18 00:00:00+00:00,0,2.6308865926694125e-05
2025-02-19 00:00:00+00:00,0,2.3188787963590585e-05
2025-02-20 00:00:00+00:00,0,2.270516415592283e-05
2025-02-21 00:00:00+00:00,0,2.2221540348255076e-05
2025-02-22 00:00:00+00:00,0,2.173791654058732e-05
2025-02-23 00:00:00+00:00,0,2.1254292732919566e-05
2025-02-24 00:00:00+00:00,0,2.0770668925251812e-05
2025-02-25 00:00:00+00:00,0,2.0287045117584057e-05
2025-02-26 00:00:00+00:00,0,3.648337709212986e-05
2025-02-27 00:00:00+00:00,0,5.267970906667566e-05
2025-02-28 00:00:00+00:00,0,6.887604104122147e-05
2025-03-01 00:00:00+00:00,0,2.278421379742213e-05
2025-03-02 00:00:00+00:00,0,2.715448681556154e-05
2025-03-03 00:00:00+00:00,0,3.1524759833700955e-05
2025-03-04 00:00:00+00:00,0,3.858421405311674e-05
2025-03-05 00:00:00+00:00,0,3.3158716356800664e-05
2025-03-06 00:00:00+00:00,0,2.7733218660484583e-05
2025-03-07 00:00:00+00:00,0,2.2307720964168508e-05
2025-03-08 00:00:00+00:00,0,1.688222326785243e-05
2025-03-09 00:00:00+00:00,0,1.1456725571536352e-05
2025-03-10 00:00:00+00:00,0,6.031227875220277e-06
2025-03-11 00:00:00+00:00,0,6.057301789041958e-07
2025-03-12 00:00:00+00:00,0,6.364080491039204e-06
2025-03-13 00:00:00+00:00,0,1.053947279514331e-05
2025-03-14 00:00:00+00:00,0,1.4714865099247418e-05
2025-03-15 00:00:00+00:00,0,1.8890257403351523e-05
2025-03-16 00:00:00+00:00,0,2.3065649707455628e-05
2025-03-17 00:00:00+00:00,0,2.7241042011559734e-05
2025-03-18 00:00:00+00:00,0,3.141643431566384e-05
2025-03-19 00:00:00+00:00,0,3.559182661976795e-05
2025-03-20 00:00:00+00:00,0,3.976721892387205e-05
2025-03-21 00:00:00+00:00,0,4.394261122797616e-05
2025-03-22 00:00:00+00:00,0,4.036403424834134e-05
2025-03-23 00:00:00+00:00,0,3.678545726870652e-05
2025-03-24 00:00:00+00:00,0,3.3206880289071705e-05
2025-03-25 00:00:00+00:00,0,2.9628303309436888e-05
2025-03-26 00:00:00+00:00,0,1.059828446159372e-05
2025-03-27 00:00:00+00:00,0,1.853534013207536e-05
2025-03-28 00:00:00+00:00,0,1.8045504839392378e-05
2025-03-29 00:00:00+00:00,0,1.7555669546709393e-05
2025-03-30 00:00:00+00:00,0,1.7065834254026412e-05
2025-03-31 00:00:00+00:00,0,1.6575998961343428e-05
2025-04-01 00:00:00+00:00,0,1.6086163668660447e-05
2025-04-02 00:00:00+00:00,0,1.920183058246039e-05
2025-04-03 00:00:00+00:00,0,2.231749749626033e-05
2025-04-04 00:00:00+00:00,0,2.543316441006027e-05
2025-04-05 00:00:00+00:00,0,2.8548831323860213e-05
2025-04-06 00:00:00+00:00,0,3.1664498237660155e-05
2025-04-07 00:00:00+00:00,0,3.173601294292894e-05
2025-04-08 00:00:00+00:00,0,3.180752764819772e-05
2025-04-09 00:00:00+00:00,0,3.18790423534665e-05
2025-04-10 00:00:00+00:00,0,3.1950557058735285e-05
2025-04-11 00:00:00+00:00,0,3.202207176400407e-05
2025-04-12 00:00:00+00:00,0,3.209358646927285e-05
2025-04-13 00:00:00+00:00,0,3.216510117454163e-05
2025-04-14 00:00:00+00:00,0,3.2236615879810415e-05
2025-04-15 00:00:00+00:00,0,3.2308130585079205e-05
2025-04-16 00:00:00+00:00,0,3.237964529034799e-05
2025-04-17 00:00:00+00:00,0,3.245115999561677e-05
2025-04-18 00:00:00+00:00,0,3.252267470088555e-05
2025-04-19 00:00:00+00:00,0,3.2594189406154335e-05
2025-04-20 00:00:00+00:00,0,3.266570411142312e-05
2025-04-21 00:00:00+00:00,0,3.27372188166919e-05
2025-04-22 00:00:00+00:00,0,3.280873352196068e-05
2025-04-23 00:00:00+00:00,0,4.290626384317875e-05
2025-04-24 00:00:00+00:00,0,5.059465668940296e-05
2025-04-25 00:00:00+00:00,0,5.828304953562717e-05
2025-04-26 00:00:00+00:00,0,6.597144238185138e-05
2025-04-27 00:00:00+00:00,0,3.918134098057635e-05
2025-04-28 00:00:00+00:00,0,8.365717803826556e-06
2025-04-29 00:00:00+00:00,0,4.3506464862730354e-05
2025-04-30 00:00:00+00:00,0,3.629429556895048e-05
2025-05-01 00:00:00+00:00,0,2.5139011995634064e-05
2025-05-02 00:00:00+00:00,0,2.647610057869719e-05
2025-05-03 00:00:00+00:00,0,2.7813189161760318e-05
2025-05-04 00:00:00+00:00,0,2.9150277744823448e-05
2025-05-05 00:00:00+00:00,0,3.048736632788657e-05
2025-05-06 00:00:00+00:00,0,3.18244549109497e-05
2025-05-07 00:00:00+00:00,0,3.316154349401283e-05
2025-05-08 00:00:00+00:00,0,3.4498632077075956e-05
2025-05-09 00:00:00+00:00,0,3.583572066013908e-05
2025-05-10 00:00:00+00:00,0,3.717280924320221e-05
2025-05-11 00:00:00+00:00,0,3.449287714829552e-05
2025-05-12 00:00:00+00:00,0,3.181294505338883e-05
2025-05-13 00:00:00+00:00,0,2.913301295848214e-05
2025-05-14 00:00:00+00:00,0,2.645308086357545e-05
2025-05-15 00:00:00+00:00,0,2.8591054009060222e-05
2025-05-16 00:00:00+00:00,0,3.0729027154544994e-05
2025-05-17 00:00:00+00:00,0,3.286700030002976e-05
2025-05-18 00:00:00+00:00,0,3.500497344551453e-05
2025-05-19 00:00:00+00:00,0,3.71429465909993e-05
2025-05-20 00:00:00+00:00,0,3.928091973648407e-05
2025-05-21 00:00:00+00:00,0,3.401318754185923e-05
2025-05-22 00:00:00+00:00,0,2.874545534723439e-05
2025-05-23 00:00:00+00:00,0,2.3477723152609543e-05
2025-05-24 00:00:00+00:00,0,1.82099909579847e-05
2025-05-25 00:00:00+00:00,0,1.294225876335986e-05
2025-05-26 00:00:00+00:00,0,1.5640554011042695e-05
2025-05-27 00:00:00+00:00,0,1.833884925872553e-05
2025-05-28 00:00:00+00:00,0,2.1037144506408367e-05
2025-05-29 00:00:00+00:00,0,2.3735439754091203e-05
2025-05-30 00:00:00+00:00,0,3.656338958535344e-05
2025-05-31 00:00:00+00:00,0,3.867070821191495e-05
2025-06-01 00:00:00+00:00,0,4.0778026838476464e-05
2025-06-02 00:00:00+00:00,0,4.288534546503797e-05
2025-06-03 00:00:00+00:00,0,2.808899989759084e-05
2025-06-04 00:00:00+00:00,0,2.5550235780732084e-05
2025-06-05 00:00:00+00:00,0,2.3011471663873333e-05
2025-06-06 00:00:00+00:00,0,2.047270754701458e-05
2025-06-07 00:00:00+00:00,0,2.1383642888395116e-05
2025-06-08 00:00:00+00:00,0,2.229457822977565e-05
2025-06-09 00:00:00+00:00,0,1.7627941815590017e-05
2025-06-10 00:00:00+00:00,0,1.2961305401404387e-05
2025-06-11 00:00:00+00:00,0,8.294668987218756e-06
2025-06-12 00:00:00+00:00,0,1.8868389815906997e-05
2025-06-13 00:00:00+00:00,0,1.855728260125034e-05
2025-06-14 00:00:00+00:00,0,1.824617538659368e-05
2025-06-15 00:00:00+00:00,0,1.793506817193702e-05
2025-06-16 00:00:00+00:00,0,1.762396095728036e-05
2025-06-17 00:00:00+00:00,0,1.73128537426237e-05
2025-06-18 00:00:00+00:00,0,1.4469661474928822e-05
2025-06-19 00:00:00+00:00,0,1.1626469207233942e-05
2025-06-20 00:00:00+00:00,0,8.783276939539064e-06
2025-06-21 00:00:00+00:00,0,5.9400846718441845e-06
2025-06-22 00:00:00+00:00,0,3.0968924041493047e-06
2025-06-23 00:00:00+00:00,0,2.537001364544267e-07
2025-06-24 00:00:00+00:00,0,2.7317664716974832e-05
2025-06-25 00:00:00+00:00,0,2.299259864457781e-05
2025-06-26 00:00:00+00:00,0,1.866753257218079e-05
2025-06-27 00:00:00+00:00,0,1.4342466499783768e-05
2025-06-28 00:00:00+00:00,0,1.0017400427386747e-05
2025-06-29 00:00:00+00:00,0,5.692334354989725e-06
2025-06-30 00:00:00+00:00,0,1.367268282592704e-06
2025-07-01 00:00:00+00:00,0,2.5367702619405463e-05
2025-07-02 00:00:00+00:00,0,2.258518134112819e-05
2025-07-03 00:00:00+00:00,0,1.980266006285092e-05
2025-07-04 00:00:00+00:00,0,1.7020138784573646e-05
2025-07-05 00:00:00+00:00,0,1.4237617506296374e-05
2025-07-06 00:00:00+00:00,0,1.1455096228019102e-05
2025-07-07 00:00:00+00:00,0,8.67257494974183e-06
2025-07-08 00:00:00+00:00,0,5.890053671464557e-06
2025-07-09 00:00:00+00:00,0,5.292995774652809e-05
2025-07-10 00:00:00+00:00,0,3.7648318539140746e-05
2025-07-11 00:00:00+00:00,0,3.811830683844164e-05
2025-07-12 00:00:00+00:00,0,3.858829513774254e-05
2025-07-13 00:00:00+00:00,0,3.9058283437043426e-05
2025-07-14 00:00:00+00:00,0,3.952827173634432e-05
2025-07-15 00:00:00+00:00,0,3.999826003564522e-05
2025-07-16 00:00:00+00:00,0,4.215379158267751e-05
2025-07-17 00:00:00+00:00,0,3.982647103839554e-05
2025-07-18 00:00:00+00:00,0,5.419497210823465e-05
2025-07-19 00:00:00+00:00,0,6.856347317807376e-05
2025-07-20 00:00:00+00:00,0,2.0901077732560225e-05
2025-07-21 00:00:00+00:00,0,2.524300361983478e-05
2025-07-22 00:00:00+00:00,0,7.413735602312954e-06
2025-07-23 00:00:00+00:00,0,9.48160584357538e-06
2025-07-24 00:00:00+00:00,0,1.1549476084837806e-05
2025-07-25 00:00:00+00:00,0,1.3617346326100233e-05
2025-07-26 00:00:00+00:00,0,1.568521656736266e-05
2025-07-27 00:00:00+00:00,0,1.4670811651740223e-05
2025-07-28 00:00:00+00:00,0,3.1401872547576204e-05
2025-07-29 00:00:00+00:00,0,2.2269277451414382e-05
2025-07-30 00:00:00+00:00,0,1.313668235525256e-05
2025-07-31 00:00:00+00:00,0,1.499194695497863e-05
2025-08-01 00:00:00+00:00,0,1.68472115547047e-05
2025-08-02 00:00:00+00:00,0,1.870247615443077e-05
2025-08-03 00:00:00+00:00,0,2.055774075415684e-05
2025-08-04 00:00:00+00:00,0,2.241300535388291e-05
2025-08-05 00:00:00+00:00,0,2.426826995360898e-05
2025-08-06 00:00:00+00:00,0,2.6123534553335048e-05
2025-08-07 00:00:00+00:00,0,2.8159268367744517e-05
2025-08-08 00:00:00+00:00,0,3.0195002182153985e-05
2025-08-09 00:00:00+00:00,0,1.835568696151313e-05
2025-08-10 00:00:00+00:00,0,6.516371740872273e-06
2025-08-11 00:00:00+00:00,0,3.712168836500496e-05
2025-08-12 00:00:00+00:00,0,3.164149347867351e-05
2025-08-13 00:00:00+00:00,0,2.6161298592342064e-05
2025-08-14 00:00:00+00:00,0,2.908280657720752e-05
2025-08-15 00:00:00+00:00,0,6.18357807979919e-06
2025-08-16 00:00:00+00:00,0,8.15458297438454e-06
2025-08-17 00:00:00+00:00,0,1.0125587868969887e-05
2025-08-18 00:00:00+00:00,0,1.2096592763555235e-05
2025-08-19 00:00:00+00:00,0,1.4067597658140584e-05
2025-08-20 00:00:00+00:00,0,1.6038602552725933e-05
2025-08-21 00:00:00+00:00,0,2.5989714231400288e-05
2025-08-22 00:00:00+00:00,0,3.594082591007464e-05
2025-08-23 00:00:00+00:00,0,3.151558667013887e-05
2025-08-24 00:00:00+00:00,0,2.709034743020311e-05
2025-08-25 00:00:00+00:00,0,1.023074764816556e-05
2025-08-26 00:00:00+00:00,0,4.880340929958038e-05
2025-08-27 00:00:00+00:00,0,3.176058271492366e-05
2025-08-28 00:00:00+00:00,0,1.4717756130266936e-05
2025-08-29 00:00:00+00:00,0,5.435386628960259e-05
2025-08-30 00:00:00+00:00,0,5.399307519837748e-05
2025-08-31 00:00:00+00:00,0,5.363228410715237e-05
2025-09-01 00:00:00+00:00,0,5.327149301592726e-05
2025-09-02 00:00:00+00:00,0,5.291070192470215e-05
2025-09-03 00:00:00+00:00,0,5.254991083347704e-05
2025-09-04 00:00:00+00:00,0,5.218911974225193e-05
2025-09-05 00:00:00+00:00,0,5.182832865102682e-05
2025-09-06 00:00:00+00:00,0,5.146753755980171e-05
2025-09-07 00:00:00+00:00,0,1.322437765338691e-05
2025-09-08 00:00:00+00:00,0,1.6033806605264545e-05
2025-09-09 00:00:00+00:00,0,1.884323555714218e-05
2025-09-10 00:00:00+00:00,0,2.1652664509019813e-05
2025-09-11 00:00:00+00:00,0,2.446209346089745e-05
2025-09-12 00:00:00+00:00,0,2.7271522412775084e-05
2025-09-13 00:00:00+00:00,0,1.966185482160654e-05
2025-09-14 00:00:00+00:00,0,2.157564267690759e-05
2025-09-15 00:00:00+00:00,0,1.8384091163170524e-05
2025-09-16 00:00:00+00:00,0,1.8887705924238878e-05
2025-09-17 00:00:00+00:00,0,1.939132068530723e-05
2025-09-18 00:00:00+00:00,0,1.9894935446375583e-05
2025-09-19 00:00:00+00:00,0,2.0398550207443933e-05
2025-09-20 00:00:00+00:00,0,2.0902164968512288e-05
2025-09-21 00:00:00+00:00,0,2.1405779729580638e-05
2025-09-22 00:00:00+00:00,0,2.1909394490648992e-05
2025-09-23 00:00:00+00:00,0,4.932404044666328e-05
2025-09-24 00:00:00+00:00,0,4.292204175726511e-05
2025-09-25 00:00:00+00:00,0,2.6384087504993662e-05
2025-09-26 00:00:00+00:00,0,9.846133252722211e-06
2025-09-27 00:00:00+00:00,0,1.5892735063971486e-05
2025-09-28 00:00:00+00:00,0,2.193933687522076e-05
2025-09-29 00:00:00+00:00,0,1.7381428335738747e-05
2025-09-30 00:00:00+00:00,0,1.2823519796256733e-05
2025-10-01 00:00:00+00:00,0,8.265611256774719e-06
2025-10-02 00:00:00+00:00,0,3.7077027172927046e-06
2025-10-03 00:00:00+00:00,0,4.730432556243613e-05
2025-10-04 00:00:00+00:00,0,4.688734406954609e-05
2025-10-05 00:00:00+00:00,0,3.935741066622237e-05
2025-10-06 00:00:00+00:00,0,3.182747726289866e-05
2025-10-07 00:00:00+00:00,0,2.4297543859574944e-05
2025-10-08 00:00:00+00:00,0,4.402825652505271e-05
2025-10-09 00:00:00+00:00,0,2.5963032385334373e-05
2025-10-10 00:00:00+00:00,0,4.899895793641917e-05
2025-10-11 00:00:00+00:00,0,4.334976347308838e-05
2025-10-12 00:00:00+00:00,0,3.77005690097576e-05
2025-10-13 00:00:00+00:00,0,3.2051374546426814e-05
2025-10-14 00:00:00+00:00,0,2.6402180083096027e-05
2025-10-15 00:00:00+00:00,0,2.6402180083096027e-05
2025-10-16 00:00:00+00:00,0,2.6402180083096027e-05
2025-10-17 00:00:00+00:00,0,2.6402180083096027e-05
2025-10-18 00:00:00+00:00,0,2.6402180083096027e-05
