feature_index,NO2_t-1,NO2_t-2,NO2_t-3,NO2
0.0,0.1434168627452287,0.20602023315593243,0.2686236035666361,5.558772954827873e-06
0.0,0.08081349233452498,0.1434168627452287,0.20602023315593243,2.2395870170536607e-05
0.0,0.17134251614832702,0.08081349233452498,0.1434168627452287,3.923296738624534e-05
0.0,0.26187153996212903,0.17134251614832702,0.08081349233452498,5.607006460195407e-05
0.0,0.35240056377593104,0.26187153996212903,0.17134251614832702,3.648938582045957e-05
0.0,0.24711996148502668,0.35240056377593104,0.26187153996212903,4.74701591883786e-05
0.0,0.30616093992582627,0.24711996148502668,0.35240056377593104,1.7091206245822832e-05
0.0,0.142820613553586,0.30616093992582627,0.24711996148502668,2.524837691453285e-05
0.0,0.18667975912126283,0.142820613553586,0.30616093992582627,5.465712456498295e-05
0.0,0.3448035248911586,0.18667975912126283,0.142820613553586,3.490494782454334e-05
0.0,0.23860081930593613,0.3448035248911586,0.18667975912126283,1.951523699972313e-05
0.0,0.15585404414045043,0.23860081930593613,0.3448035248911586,3.0094985049800016e-05
0.0,0.2127388058602942,0.15585404414045043,0.23860081930593613,5.339408016880043e-05
0.0,0.33801243882952936,0.2127388058602942,0.15585404414045043,2.3204702301882207e-05
0.0,0.17569141206202632,0.33801243882952936,0.2127388058602942,1.988716940104496e-05
0.0,0.15785383524369206,0.17569141206202632,0.33801243882952936,2.755340756266378e-05
0.0,0.19907335474898785,0.15785383524369206,0.17569141206202632,3.772687341552228e-05
0.0,0.25377363477131004,0.19907335474898785,0.15785383524369206,9.805451554711908e-06
0.0,0.1036468621947276,0.25377363477131004,0.19907335474898785,4.171005275566131e-05
0.0,0.27519023246141916,0.1036468621947276,0.25377363477131004,3.2284606883573964e-05
0.0,0.2245118760393986,0.27519023246141916,0.1036468621947276,2.2859161011486624e-05
0.0,0.17383351961737808,0.2245118760393986,0.27519023246141916,1.3433715139399284e-05
0.0,0.12315516319535753,0.17383351961737808,0.2245118760393986,2.027575707567545e-05
0.0,0.15994317774731273,0.12315516319535753,0.17383351961737808,2.7117799011951625e-05
0.0,0.19673119229926794,0.15994317774731273,0.12315516319535753,3.395984094822779e-05
0.0,0.23351920685122318,0.19673119229926794,0.15994317774731273,4.546609125100076e-05
0.0,0.2953855484374355,0.23351920685122318,0.19673119229926794,3.674181789392605e-05
0.0,0.24847722805523415,0.2953855484374355,0.23351920685122318,2.912476945008772e-05
0.0,0.20752218983642695,0.24847722805523415,0.2953855484374355,2.1507721006249384e-05
0.0,0.1665671516176197,0.20752218983642695,0.24847722805523415,1.3890672562411057e-05
0.0,0.1256121133988125,0.1665671516176197,0.20752218983642695,1.3215545095590642e-05
0.0,0.1219821153214649,0.1256121133988125,0.1665671516176197,1.2540417628770228e-05
0.0,0.11835211724411732,0.1219821153214649,0.1256121133988125,2.1957133867545053e-05
0.0,0.16898353652656387,0.11835211724411732,0.1219821153214649,2.1732974346377887e-05
0.0,0.1677782846728833,0.16898353652656387,0.11835211724411732,2.559546919655986e-05
0.0,0.18854599087502943,0.1677782846728833,0.16898353652656387,2.7144089472130872e-05
0.0,0.1968725497829928,0.18854599087502943,0.1677782846728833,3.983644273830578e-05
0.0,0.26511628184475894,0.1968725497829928,0.18854599087502943,3.358862886670977e-05
0.0,0.23152328873438988,0.26511628184475894,0.1968725497829928,3.535353425832e-05
0.0,0.24101276071279737,0.23152328873438988,0.26511628184475894,3.7118439649930224e-05
0.0,0.25050223269120475,0.24101276071279737,0.23152328873438988,2.7748526918003336e-05
0.0,0.2001224646127468,0.25050223269120475,0.24101276071279737,6.093172123655677e-05
0.0,0.37854052267798277,0.2001224646127468,0.25050223269120475,4.367701694718562e-05
0.0,0.2857661260287062,0.37854052267798277,0.2001224646127468,4.7886493121040985e-05
0.0,0.3083994673882277,0.2857661260287062,0.37854052267798277,5.209596929489635e-05
0.0,0.33103280874774915,0.3083994673882277,0.2857661260287062,5.494183642440476e-05
0.0,0.34633435210985647,0.33103280874774915,0.3083994673882277,4.116372383577982e-05
0.0,0.2722527532056733,0.34633435210985647,0.33103280874774915,2.7385611247154884e-05
0.0,0.19817115430149024,0.2722527532056733,0.34633435210985647,3.887923958245665e-05
0.0,0.2599696306031385,0.19817115430149024,0.2722527532056733,3.352689539800243e-05
0.0,0.23119136271489166,0.2599696306031385,0.19817115430149024,2.817455121354821e-05
0.0,0.20241309482664482,0.23119136271489166,0.2599696306031385,2.2822207029093988e-05
0.0,0.17363482693839796,0.20241309482664482,0.23119136271489166,5.011460598325357e-05
0.0,0.3203794945733704,0.17363482693839796,0.20241309482664482,5.126087489770725e-05
0.0,0.32654270694448995,0.3203794945733704,0.17363482693839796,5.7780405768426135e-05
0.0,0.36159665703390764,0.32654270694448995,0.3203794945733704,7.545915286755189e-05
0.0,0.45665102992436973,0.36159665703390764,0.32654270694448995,3.577107781893574e-05
0.0,0.24325779205388953,0.45665102992436973,0.36159665703390764,3.7958396205795e-05
0.0,0.2550184771527202,0.24325779205388953,0.45665102992436973,4.014571459265426e-05
0.0,0.26677916225155085,0.2550184771527202,0.24325779205388953,4.833594963808233e-05
0.0,0.3108160870236208,0.26677916225155085,0.2550184771527202,5.652618468351041e-05
0.0,0.3548530117956908,0.3108160870236208,0.26677916225155085,6.471641972893849e-05
0.0,0.3988899365677608,0.3548530117956908,0.3108160870236208,8.65300462464802e-05
0.0,0.5161765619980334,0.3988899365677608,0.3548530117956908,2.113445407303516e-05
0.0,0.1645601850572361,0.5161765619980334,0.3988899365677608,7.204445137176663e-05
0.0,0.43829100093192813,0.1645601850572361,0.5161765619980334,3.846136678475887e-05
0.0,0.2577228290334102,0.43829100093192813,0.1645601850572361,3.693707549246028e-05
0.0,0.24952708121941491,0.2577228290334102,0.43829100093192813,2.985804167110473e-05
0.0,0.21146481827813451,0.24952708121941491,0.2577228290334102,2.277900784974917e-05
0.0,0.173402555336854,0.21146481827813451,0.24952708121941491,2.5984256353694946e-05
0.0,0.19063640594811843,0.173402555336854,0.21146481827813451,2.918950485764072e-05
0.0,0.20787025655938285,0.19063640594811843,0.173402555336854,3.239475336158648e-05
0.0,0.22510410717064722,0.20787025655938285,0.19063640594811843,3.560000186553225e-05
0.0,0.24233795778191158,0.22510410717064722,0.20787025655938285,1.7921147446031682e-05
0.0,0.1472830078555957,0.24233795778191158,0.22510410717064722,2.6115482796740253e-05
0.0,0.19134197898337807,0.1472830078555957,0.24233795778191158,3.430981814744882e-05
0.0,0.2354009501111604,0.19134197898337807,0.1472830078555957,3.44441577908583e-05
0.0,0.23612326207631362,0.2354009501111604,0.19134197898337807,3.4578497434267774e-05
0.0,0.23684557404146683,0.23612326207631362,0.2354009501111604,3.471283707767725e-05
0.0,0.23756788600662004,0.23684557404146683,0.23612326207631362,3.4847176721086726e-05
0.0,0.23829019797177325,0.23756788600662004,0.23684557404146683,3.49815163644962e-05
0.0,0.23901250993692646,0.23829019797177325,0.23756788600662004,3.532972914399579e-05
0.0,0.24088476633621703,0.23901250993692646,0.23829019797177325,3.567794192349538e-05
0.0,0.24275702273550764,0.24088476633621703,0.23901250993692646,0.0001272201770916
0.0,0.734957612975621,0.24275702273550764,0.24088476633621703,0.0001025842943818
0.0,0.6024963945163774,0.734957612975621,0.24275702273550764,7.794841167196864e-05
0.0,0.4700351760569651,0.6024963945163774,0.734957612975621,5.331252896212391e-05
0.0,0.33757395759748093,0.4700351760569651,0.6024963945163774,2.867664625227917e-05
0.0,0.2051127391379967,0.33757395759748093,0.4700351760569651,4.986273415852338e-05
0.0,0.319025240325925,0.2051127391379967,0.33757395759748093,6.022343586664647e-05
0.0,0.3747322425274261,0.319025240325925,0.2051127391379967,0.0001294218527618
0.0,0.7467954937352479,0.3747322425274261,0.319025240325925,8.080110274022445e-05
0.0,0.48537341009713003,0.7467954937352479,0.3747322425274261,3.218035271856934e-05
0.0,0.2239513264585845,0.48537341009713003,0.7467954937352479,3.329358878545463e-05
0.0,0.2299369291499686,0.2239513264585845,0.48537341009713003,0.0001765142515068
0.0,1.0,0.2299369291499686,0.2239513264585845,5.253923518466763e-05
0.0,0.33341614286863974,1.0,0.2299369291499686,0.0001281103614019
0.0,0.7397439199971564,0.33341614286863974,1.0,1.976321618712973e-05
0.0,0.15718736861286092,0.7397439199971564,0.33341614286863974,3.697516876854934e-05
0.0,0.24973189960669578,0.15718736861286092,0.7397439199971564,3.341176125104539e-05
0.0,0.23057231408684598,0.24973189960669578,0.15718736861286092,3.712615944095887e-05
0.0,0.2505437401516011,0.23057231408684598,0.24973189960669578,4.559045434386159e-05
0.0,0.2960542188888154,0.2505437401516011,0.23057231408684598,5.40547492467643e-05
0.0,0.34156469762602976,0.2960542188888154,0.2505437401516011,6.251904414966702e-05
0.0,0.3870751763632441,0.34156469762602976,0.2960542188888154,5.285396400722675e-05
0.0,0.33510836408155537,0.3870751763632441,0.34156469762602976,4.318888386478648e-05
0.0,0.2831415517998666,0.33510836408155537,0.3870751763632441,2.7633494028123096e-05
0.0,0.19950396041965923,0.2831415517998666,0.33510836408155537,3.15098550345283e-05
0.0,0.2203462216101657,0.19950396041965923,0.2831415517998666,3.248123296846946e-05
0.0,0.22556908722573732,0.2203462216101657,0.19950396041965923,3.345261090241062e-05
0.0,0.23079195284130888,0.22556908722573732,0.2203462216101657,3.442398883635178e-05
0.0,0.23601481845688044,0.23079195284130888,0.22556908722573732,3.5395366770292945e-05
0.0,0.24123768407245205,0.23601481845688044,0.23079195284130888,3.63667447042341e-05
0.0,0.2464605496880236,0.24123768407245205,0.23601481845688044,3.7338122638175264e-05
0.0,0.25168341530359517,0.2464605496880236,0.24123768407245205,3.830950057211643e-05
0.0,0.2569062809191668,0.25168341530359517,0.2464605496880236,3.928087850605758e-05
0.0,0.26212914653473834,0.2569062809191668,0.25168341530359517,4.0252256439998746e-05
0.0,0.2673520121503099,0.26212914653473834,0.2569062809191668,2.655598837009165e-05
0.0,0.1937104715465044,0.2673520121503099,0.26212914653473834,7.419070243486203e-06
0.0,0.09081586360957926,0.1937104715465044,0.2673520121503099,4.273863305570558e-05
0.0,0.28072066144713764,0.09081586360957926,0.1937104715465044,3.5242635931354016e-05
0.0,0.2404164870704828,0.28072066144713764,0.09081586360957926,5.423919719760306e-05
0.0,0.34255642991336904,0.2404164870704828,0.28072066144713764,6.118343480920885e-05
0.0,0.37989392604205063,0.34255642991336904,0.2404164870704828,6.812767242081463e-05
0.0,0.41723142217073217,0.37989392604205063,0.34255642991336904,6.367434232540998e-05
0.0,0.39328693690153316,0.41723142217073217,0.37989392604205063,5.922101223000532e-05
0.0,0.36934245163233415,0.39328693690153316,0.41723142217073217,5.476768213460067e-05
0.0,0.3453979663631352,0.36934245163233415,0.39328693690153316,5.031435203919601e-05
0.0,0.3214534810939362,0.3453979663631352,0.36934245163233415,4.586102194379136e-05
0.0,0.29750899582473717,0.3214534810939362,0.3453979663631352,4.1407691848386704e-05
0.0,0.27356451055553815,0.29750899582473717,0.3214534810939362,3.695436175298205e-05
0.0,0.2496200252863392,0.27356451055553815,0.29750899582473717,3.250103165757739e-05
0.0,0.22567554001714019,0.2496200252863392,0.27356451055553815,2.8047701562172733e-05
0.0,0.20173105474794117,0.22567554001714019,0.2496200252863392,1.36391772684874e-05
0.0,0.12425988366698959,0.20173105474794117,0.22567554001714019,1.479544213604337e-05
0.0,0.13047684187474862,0.12425988366698959,0.20173105474794117,1.5951707003599342e-05
0.0,0.13669380008250764,0.13047684187474862,0.12425988366698959,1.7107971871155314e-05
0.0,0.14291075829026667,0.13669380008250764,0.13047684187474862,1.8264236738711283e-05
0.0,0.1491277164980257,0.14291075829026667,0.13669380008250764,1.942050160626725e-05
0.0,0.15534467470578472,0.1491277164980257,0.14291075829026667,2.0576766473823227e-05
0.0,0.16156163291354378,0.15534467470578472,0.1491277164980257,2.145435319107492e-05
0.0,0.16628020570592703,0.16156163291354378,0.15534467470578472,2.2331939908326605e-05
0.0,0.17099877849831022,0.16628020570592703,0.16156163291354378,2.320952662557829e-05
0.0,0.17571735129069344,0.17099877849831022,0.16628020570592703,2.408711334282998e-05
0.0,0.18043592408307663,0.17571735129069344,0.17099877849831022,2.4964700060081668e-05
0.0,0.18515449687545987,0.18043592408307663,0.17571735129069344,2.197635330958292e-05
0.0,0.16908687484573154,0.18515449687545987,0.18043592408307663,1.898800655908417e-05
0.0,0.1530192528160032,0.16908687484573154,0.18515449687545987,1.8840951270249207e-05
0.0,0.15222857188244743,0.1530192528160032,0.16908687484573154,1.8693895981414244e-05
0.0,0.15143789094889165,0.15222857188244743,0.1530192528160032,1.8546840692579284e-05
0.0,0.1506472100153359,0.15143789094889165,0.15222857188244743,1.839978540374432e-05
0.0,0.14985652908178013,0.1506472100153359,0.15143789094889165,5.666572542395443e-05
0.0,0.35560328880916947,0.14985652908178013,0.1506472100153359,4.176077709416859e-05
0.0,0.27546296503460765,0.35560328880916947,0.14985652908178013,2.685582876438275e-05
0.0,0.19532264126004584,0.27546296503460765,0.35560328880916947,1.1471938705653884e-05
0.0,0.11260716295442544,0.19532264126004584,0.27546296503460765,1.6488813950369757e-05
0.0,0.13958169500594922,0.11260716295442544,0.19532264126004584,2.150568919508563e-05
0.0,0.166556227057473,0.13958169500594922,0.11260716295442544,2.65225644398015e-05
0.0,0.19353075910899675,0.166556227057473,0.13958169500594922,2.8702621420961805e-05
0.0,0.2052524013751455,0.19353075910899675,0.166556227057473,3.331350308144465e-05
0.0,0.23004400353178267,0.2052524013751455,0.19353075910899675,1.6898113244678825e-05
0.0,0.14178239890916763,0.23004400353178267,0.2052524013751455,2.1604695575661023e-05
0.0,0.16708856056306481,0.14178239890916763,0.23004400353178267,2.6311277906643227e-05
0.0,0.19239472221696202,0.16708856056306481,0.14178239890916763,3.101786023762543e-05
0.0,0.21770088387085917,0.19239472221696202,0.16708856056306481,3.572444256860763e-05
0.0,0.24300704552475638,0.21770088387085917,0.19239472221696202,3.303425801277626e-05
0.0,0.2285425699326596,0.24300704552475638,0.21770088387085917,3.0344073456944896e-05
0.0,0.21407809434056274,0.2285425699326596,0.24300704552475638,2.765388890111353e-05
0.0,0.19961361874846595,0.21407809434056274,0.2285425699326596,2.4963704345282163e-05
0.0,0.18514914315636916,0.19961361874846595,0.21407809434056274,2.22735197894508e-05
0.0,0.17068466756427234,0.18514914315636916,0.19961361874846595,2.498148023732938e-05
0.0,0.18524471985429025,0.17068466756427234,0.18514914315636916,2.489429243723862e-05
0.0,0.1847759320145832,0.18524471985429025,0.17068466756427234,2.480710463714786e-05
0.0,0.18430714417487615,0.1847759320145832,0.18524471985429025,2.47199168370571e-05
0.0,0.18383835633516915,0.18430714417487615,0.1847759320145832,1.8562761852081167e-05
0.0,0.15073281426226895,0.18383835633516915,0.18430714417487615,1.2405606867105234e-05
0.0,0.11762727218936876,0.15073281426226895,0.18383835633516915,1.2716875153273577e-05
0.0,0.11930088693008101,0.11762727218936876,0.15073281426226895,1.302814343944192e-05
0.0,0.12097450167079327,0.11930088693008101,0.11762727218936876,1.3339411725610262e-05
0.0,0.1226481164115055,0.12097450167079327,0.11930088693008101,1.3650680011778605e-05
0.0,0.12432173115221774,0.1226481164115055,0.12097450167079327,1.3961948297946948e-05
0.0,0.12599534589293,0.12432173115221774,0.1226481164115055,1.4273216584115289e-05
0.0,0.12766896063364225,0.12599534589293,0.12432173115221774,1.4584484870283633e-05
0.0,0.12934257537435448,0.12766896063364225,0.12599534589293,1.4895753156451976e-05
0.0,0.1310161901150667,0.12934257537435448,0.12766896063364225,1.5207021442620315e-05
0.0,0.13268980485577897,0.1310161901150667,0.12934257537435448,1.551828972878866e-05
0.0,0.1343634195964912,0.13268980485577897,0.1310161901150667,1.476895522500854e-05
0.0,0.13033442812200335,0.1343634195964912,0.13268980485577897,3.147370807710104e-05
0.0,0.22015186811040233,0.13033442812200335,0.1343634195964912,1.884821176645346e-05
0.0,0.15226760982499501,0.22015186811040233,0.13033442812200335,2.3816215010204665e-05
0.0,0.17897936887696453,0.15226760982499501,0.22015186811040233,2.8784218253955864e-05
0.0,0.20569112792893401,0.17897936887696453,0.15226760982499501,3.375222149770707e-05
0.0,0.23240288698090356,0.20569112792893401,0.17897936887696453,3.872022474145827e-05
0.0,0.259114646032873,0.23240288698090356,0.20569112792893401,4.368822798520947e-05
0.0,0.2858264050848425,0.259114646032873,0.23240288698090356,4.865623122896068e-05
0.0,0.31253816413681207,0.2858264050848425,0.259114646032873,3.277729410910979e-05
0.0,0.22716093680099325,0.31253816413681207,0.2858264050848425,2.320395833521616e-05
0.0,0.17568741193212484,0.22716093680099325,0.31253816413681207,2.595935711724451e-05
0.0,0.19050252873991036,0.17568741193212484,0.22716093680099325,2.8714755899272862e-05
0.0,0.20531764554769594,0.19050252873991036,0.17568741193212484,3.147015468130121e-05
0.0,0.22013276235548146,0.20531764554769594,0.19050252873991036,3.422555346332956e-05
0.0,0.23494787916326698,0.22013276235548146,0.20531764554769594,3.698095224535791e-05
0.0,0.24976299597105256,0.23494787916326698,0.22013276235548146,3.973635102738626e-05
0.0,0.2645781127788381,0.24976299597105256,0.23494787916326698,3.571754859876819e-05
0.0,0.24296997830635342,0.2645781127788381,0.24976299597105256,3.169874617015012e-05
0.0,0.22136184383386887,0.24296997830635342,0.2645781127788381,2.7679943741532043e-05
0.0,0.19975370936138415,0.22136184383386887,0.24296997830635342,2.629969640111085e-05
0.0,0.19233245124609882,0.19975370936138415,0.22136184383386887,2.491944906068965e-05
0.0,0.1849111931308134,0.19233245124609882,0.19975370936138415,2.3539201720268466e-05
0.0,0.17748993501552807,0.1849111931308134,0.19233245124609882,2.215895437984728e-05
0.0,0.17006867690024274,0.17748993501552807,0.1849111931308134,2.077870703942608e-05
0.0,0.16264741878495736,0.17006867690024274,0.17748993501552807,1.939845969900489e-05
0.0,0.155226160669672,0.16264741878495736,0.17006867690024274,1.8018212358583696e-05
0.0,0.14780490255438664,0.155226160669672,0.16264741878495736,1.6637965018162504e-05
0.0,0.14038364443910128,0.14780490255438664,0.155226160669672,1.5257717677741311e-05
0.0,0.1329623863238159,0.14038364443910128,0.14780490255438664,1.387747033732012e-05
0.0,0.12554112820853056,0.1329623863238159,0.14038364443910128,1.2497222996898928e-05
0.0,0.11811987009324519,0.12554112820853056,0.1329623863238159,1.2461929941309792e-05
0.0,0.11793010781837338,0.11811987009324519,0.12554112820853056,1.2426636885720654e-05
0.0,0.11774034554350156,0.11793010781837338,0.11811987009324519,1.2391343830131518e-05
0.0,0.11755058326862974,0.11774034554350156,0.11793010781837338,1.2356050774542382e-05
0.0,0.11736082099375793,0.11755058326862974,0.11774034554350156,1.2320757718953246e-05
0.0,0.11717105871888613,0.11736082099375793,0.11755058326862974,1.228546466336411e-05
0.0,0.11698129644401431,0.11717105871888613,0.11736082099375793,1.2250171607774972e-05
0.0,0.11679153416914248,0.11698129644401431,0.11717105871888613,1.2214878552185835e-05
0.0,0.11660177189427068,0.11679153416914248,0.11698129644401431,1.7178024271353415e-05
0.0,0.14328741320438282,0.11660177189427068,0.11679153416914248,2.2141169990520992e-05
0.0,0.16997305451449496,0.14328741320438282,0.11660177189427068,2.7104315709688573e-05
0.0,0.19665869582460715,0.16997305451449496,0.14328741320438282,3.2067461428856146e-05
0.0,0.22334433713471924,0.19665869582460715,0.16997305451449496,3.703060714802373e-05
0.0,0.25002997844483144,0.22334433713471924,0.19665869582460715,4.199375286719131e-05
0.0,0.2767156197549436,0.25002997844483144,0.22334433713471924,4.695689858635888e-05
0.0,0.3034012610650557,0.2767156197549436,0.25002997844483144,3.808186284004478e-05
0.0,0.2556823275616719,0.3034012610650557,0.2767156197549436,2.920682709373068e-05
0.0,0.20796339405828812,0.2556823275616719,0.3034012610650557,2.786298500723205e-05
0.0,0.20073787824092265,0.20796339405828812,0.2556823275616719,1.908373633341398e-05
0.0,0.15353396879756254,0.20073787824092265,0.20796339405828812,1.85119938578282e-05
0.0,0.15045984696263145,0.15353396879756254,0.20073787824092265,1.7940251382242423e-05
0.0,0.14738572512770043,0.15045984696263145,0.15353396879756254,1.7368508906656643e-05
0.0,0.14431160329276937,0.14738572512770043,0.15045984696263145,1.6796766431070864e-05
0.0,0.14123748145783832,0.14431160329276937,0.14738572512770043,2.2072430874686687e-05
0.0,0.16960346081466782,0.14123748145783832,0.14431160329276937,2.734809531830252e-05
0.0,0.19796944017149737,0.16960346081466782,0.14123748145783832,3.262375976191834e-05
0.0,0.22633541952832686,0.19796944017149737,0.16960346081466782,3.789942420553416e-05
0.0,0.25470139888515636,0.22633541952832686,0.19796944017149737,4.3175088649149984e-05
0.0,0.28306737824198586,0.25470139888515636,0.22633541952832686,2.6282489670848008e-05
0.0,0.19223993479425644,0.28306737824198586,0.25470139888515636,9.389890692546032e-06
0.0,0.10141249134652702,0.19223993479425644,0.28306737824198586,1.271334167540772e-05
0.0,0.11928188826910249,0.10141249134652702,0.19223993479425644,1.22538452463535e-05
0.0,0.1168112864405761,0.11928188826910249,0.10141249134652702,1.1794348817299276e-05
0.0,0.1143406846120497,0.1168112864405761,0.11928188826910249,1.1334852388245054e-05
0.0,0.11187008278352331,0.1143406846120497,0.1168112864405761,1.0875355959190832e-05
0.0,0.10939948095499691,0.11187008278352331,0.1143406846120497,1.0415859530136611e-05
0.0,0.10692887912647053,0.10939948095499691,0.11187008278352331,9.956363101082388e-06
0.0,0.10445827729794413,0.10692887912647053,0.10939948095499691,1.096465621230891e-05
0.0,0.10987962694676338,0.10445827729794413,0.10692887912647053,1.1588799907258364e-05
0.0,0.11323549754009803,0.10987962694676338,0.10445827729794413,1.2212943602207815e-05
0.0,0.11659136813343265,0.11323549754009803,0.10987962694676338,1.2837087297157268e-05
0.0,0.11994723872676728,0.11659136813343265,0.11323549754009803,1.346123099210672e-05
0.0,0.12330310932010193,0.11994723872676728,0.11659136813343265,2.401724304945673e-05
0.0,0.18006024831357625,0.12330310932010193,0.11994723872676728,3.4573255106806755e-05
0.0,0.23681738730705065,0.18006024831357625,0.12330310932010193,4.512926716415677e-05
0.0,0.29357452630052505,0.23681738730705065,0.18006024831357625,5.568527922150679e-05
0.0,0.35033166529399945,0.29357452630052505,0.23681738730705065,4.815478678210639e-05
0.0,0.30984201790156807,0.35033166529399945,0.29357452630052505,4.062429434270598e-05
0.0,0.2693523705091366,0.30984201790156807,0.35033166529399945,3.2674395091210805e-05
0.0,0.22660767352036654,0.2693523705091366,0.30984201790156807,2.4724495839715623e-05
0.0,0.18386297653159644,0.22660767352036654,0.2693523705091366,1.6774596588220447e-05
0.0,0.1411182795428264,0.18386297653159644,0.22660767352036654,1.9009768948308192e-05
0.0,0.15313626395082452,0.1411182795428264,0.18386297653159644,2.1244941308395937e-05
0.0,0.1651542483588226,0.15313626395082452,0.1411182795428264,2.348011366848368e-05
0.0,0.17717223276682065,0.1651542483588226,0.15313626395082452,2.5715286028571427e-05
0.0,0.18919021717481876,0.17717223276682065,0.1651542483588226,1.5416248061228544e-05
0.0,0.13381476608251547,0.18919021717481876,0.17717223276682065,1.629047874303069e-05
0.0,0.13851529427913262,0.13381476608251547,0.18919021717481876,1.7164709424832837e-05
0.0,0.14321582247574977,0.13851529427913262,0.13381476608251547,1.8038940106634984e-05
0.0,0.14791635067236691,0.14321582247574977,0.13851529427913262,1.891317078843713e-05
0.0,0.15261687886898406,0.14791635067236691,0.14321582247574977,1.978740147023928e-05
0.0,0.1573174070656012,0.15261687886898406,0.14791635067236691,2.176430461986456e-05
0.0,0.16794674002110815,0.1573174070656012,0.15261687886898406,2.8343671147013083e-05
0.0,0.20332241204967216,0.16794674002110815,0.1573174070656012,3.098759407293983e-05
0.0,0.21753814997982845,0.20332241204967216,0.16794674002110815,2.193605268985266e-05
0.0,0.16887018810237367,0.21753814997982845,0.20332241204967216,1.288451130676549e-05
0.0,0.12020222622491887,0.16887018810237367,0.21753814997982845,1.2949149246802944e-05
0.0,0.12054976888847649,0.12020222622491887,0.16887018810237367,1.3013787186840394e-05
0.0,0.12089731155203408,0.12054976888847649,0.12020222622491887,1.3078425126877846e-05
0.0,0.12124485421559167,0.12089731155203408,0.12054976888847649,1.31430630669153e-05
0.0,0.12159239687914927,0.12124485421559167,0.12089731155203408,1.3207701006952751e-05
0.0,0.12193993954270686,0.12159239687914927,0.12124485421559167,1.3272338946990205e-05
0.0,0.12228748220626447,0.12193993954270686,0.12159239687914927,2.342815241718199e-05
0.0,0.17689284961091084,0.12228748220626447,0.12193993954270686,2.4025199309107848e-05
0.0,0.18010302720890464,0.17689284961091084,0.12228748220626447,2.4622246201033704e-05
0.0,0.18331320480689844,0.18010302720890464,0.17689284961091084,2.521929309295956e-05
0.0,0.1865233824048923,0.18331320480689844,0.18010302720890464,2.5816339984885414e-05
0.0,0.1897335600028861,0.1865233824048923,0.18331320480689844,2.641338687681127e-05
0.0,0.1929437376008799,0.1897335600028861,0.1865233824048923,2.7010433768737126e-05
0.0,0.19615391519887376,0.1929437376008799,0.1897335600028861,2.7607480660662983e-05
0.0,0.19936409279686756,0.19615391519887376,0.1929437376008799,1.0987138921336737e-05
0.0,0.11000051106799302,0.19936409279686756,0.19615391519887376,4.396936856210232e-05
0.0,0.2873380303759772,0.11000051106799302,0.19936409279686756,3.447988456173334e-05
0.0,0.23631535633400547,0.2873380303759772,0.11000051106799302,2.4990400561364368e-05
0.0,0.18529268229203377,0.23631535633400547,0.2873380303759772,2.7590433091972955e-05
0.0,0.19927243211853712,0.18529268229203377,0.23631535633400547,3.220073631382547e-05
0.0,0.22406092414972523,0.19927243211853712,0.18529268229203377,3.7589252315228805e-05
0.0,0.2530336792014078,0.22406092414972523,0.19927243211853712,2.150255022570491e-05
0.0,0.16653934957377273,0.2530336792014078,0.22406092414972523,3.7451562093338e-05
0.0,0.2522933519812946,0.16653934957377273,0.2530336792014078,1.6520525605301373e-05
0.0,0.13975220095051316,0.2522933519812946,0.16653934957377273,5.795866400148952e-06
0.0,0.08208828678885308,0.13975220095051316,0.2522933519812946,3.8785186916356906e-05
0.0,0.2594639320293278,0.08208828678885308,0.13975220095051316,2.515023015803308e-05
0.0,0.1861520476076579,0.2594639320293278,0.08208828678885308,1.1515273399709258e-05
0.0,0.11284016318598808,0.1861520476076579,0.2594639320293278,2.750436215137597e-05
0.0,0.19880964936381673,0.11284016318598808,0.1861520476076579,2.84359648503596e-05
0.0,0.20381865310364228,0.19880964936381673,0.11284016318598808,2.936756754934322e-05
0.0,0.20882765684346777,0.20381865310364228,0.19880964936381673,3.4998112823814154e-05
0.0,0.23910174510861731,0.20882765684346777,0.20381865310364228,8.948702088673599e-06
0.0,0.09904032629250087,0.23910174510861731,0.20882765684346777,2.0578006115101743e-05
0.0,0.16156829816666823,0.09904032629250087,0.23910174510861731,3.220731014152989e-05
0.0,0.2240962700408356,0.16156829816666823,0.09904032629250087,2.4880055207177065e-05
0.0,0.1846993818514065,0.2240962700408356,0.16156829816666823,1.886334393930156e-05
0.0,0.15234897188037605,0.1846993818514065,0.2240962700408356,1.284663267142605e-05
0.0,0.11999856190934557,0.15234897188037605,0.1846993818514065,1.2485534777321542e-05
0.0,0.11805702534661779,0.11999856190934557,0.15234897188037605,1.2124436883217036e-05
0.0,0.11611548878389001,0.11805702534661779,0.11999856190934557,1.1763338989112526e-05
0.0,0.11417395222116221,0.11611548878389001,0.11805702534661779,1.6652127669658512e-05
0.0,0.14045979361126099,0.11417395222116221,0.11611548878389001,2.1287261915858835e-05
0.0,0.16538179609058057,0.14045979361126099,0.11417395222116221,2.984912680403795e-05
0.0,0.21141688518119706,0.16538179609058057,0.14045979361126099,2.085628375425585e-05
0.0,0.16306453012987898,0.21141688518119706,0.16538179609058057,1.186344070447376e-05
0.0,0.11471217507856098,0.16306453012987898,0.21141688518119706,9.666901405580576e-06
