date,feature_index,NO2
2024-09-15T00:00:00.000Z,0,3.7882138713030145E-5
2024-09-12T00:00:00.000Z,0,3.264254337409511E-5
2024-09-13T00:00:00.000Z,0,-9.471375051361974E-6
2024-09-10T00:00:00.000Z,0,
2024-09-17T00:00:00.000Z,0,1.8145130525226705E-5
2024-09-14T00:00:00.000Z,0,2.8873837436549366E-5
2024-09-16T00:00:00.000Z,0,
2024-10-11T00:00:00.000Z,0,
2024-10-07T00:00:00.000Z,0,
2024-10-10T00:00:00.000Z,0,2.4311246306751855E-5
2024-10-05T00:00:00.000Z,0,
2024-10-06T00:00:00.000Z,0,
2024-10-09T00:00:00.000Z,0,
2024-10-08T00:00:00.000Z,0,2.3089052774594165E-5
2024-10-04T00:00:00.000Z,0,
2024-11-06T00:00:00.000Z,0,
2024-11-09T00:00:00.000Z,0,
2024-11-05T00:00:00.000Z,0,
2024-11-10T00:00:00.000Z,0,
2024-11-07T00:00:00.000Z,0,4.278995038475841E-5
2024-11-12T00:00:00.000Z,0,
2024-11-11T00:00:00.000Z,0,
2024-11-08T00:00:00.000Z,0,
2024-12-06T00:00:00.000Z,0,
2024-12-05T00:00:00.000Z,0,
2024-11-29T00:00:00.000Z,0,
2024-12-04T00:00:00.000Z,0,
2024-11-30T00:00:00.000Z,0,
2024-12-01T00:00:00.000Z,0,
2024-12-03T00:00:00.000Z,0,2.5532030122121796E-5
2024-12-02T00:00:00.000Z,0,
2025-01-04T00:00:00.000Z,0,
2025-01-02T00:00:00.000Z,0,
2025-01-06T00:00:00.000Z,0,2.686679181351792E-5
2025-01-01T00:00:00.000Z,0,
2025-01-03T00:00:00.000Z,0,3.2589614420430735E-5
2025-01-07T00:00:00.000Z,0,2.2599799194722436E-5
2024-12-31T00:00:00.000Z,0,
2025-01-05T00:00:00.000Z,0,
2025-02-05T00:00:00.000Z,0,
2025-02-07T00:00:00.000Z,0,
2025-02-01T00:00:00.000Z,0,
2025-02-03T00:00:00.000Z,0,
2025-02-06T00:00:00.000Z,0,2.0774363292730413E-5
2025-02-04T00:00:00.000Z,0,
2025-02-08T00:00:00.000Z,0,1.8164972061640583E-5
2025-02-02T00:00:00.000Z,0,
2025-02-26T00:00:00.000Z,0,
2025-03-02T00:00:00.000Z,0,
2025-03-04T00:00:00.000Z,0,3.858421405311674E-5
2025-02-25T00:00:00.000Z,0,2.0287045117584057E-5
2025-03-03T00:00:00.000Z,0,3.1524759833700955E-5
2025-02-27T00:00:00.000Z,0,
2025-02-28T00:00:00.000Z,0,6.887604104122147E-5
2025-03-01T00:00:00.000Z,0,2.2784213797422126E-5
2025-03-27T00:00:00.000Z,0,1.8535340132075362E-5
2025-03-26T00:00:00.000Z,0,1.0598284461593721E-5
2025-03-21T00:00:00.000Z,0,4.394261122797616E-5
2025-03-22T00:00:00.000Z,0,
2025-03-28T00:00:00.000Z,0,
2025-03-24T00:00:00.000Z,0,
2025-03-23T00:00:00.000Z,0,
2025-03-25T00:00:00.000Z,0,2.9628303309436888E-5
2025-04-06T00:00:00.000Z,0,3.1664498237660155E-5
2025-04-11T00:00:00.000Z,0,
2025-04-13T00:00:00.000Z,0,
2025-04-10T00:00:00.000Z,0,
